,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
496,ROOFTOP,99 KENYON ST,"99 Kenyon St, Providence, RI 02903, USA",ChIJLZe4znRF5IkRgr_ld3FH8Js,99 KENYON ST,41.8213026,-71.426279,2,02903,OK,street_address
497,ROOFTOP,324 CRANSTON ST,"324 Cranston St, Providence, RI 02907, USA",ChIJpYtdBnhF5IkRuA-Ub6eq9UM,324 CRANSTON ST,41.812602,-71.4294178,1,02907,OK,street_address
498,ROOFTOP,337 BROAD ST,"337 Broad Street, Philadelphia, PA 19107, USA",ChIJk7-S6iTGxokRrErWiDBgdeY,337 BROAD ST,39.9457213,-75.1649479,1,19107,OK,street_address
499,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
500,GEOMETRIC_CENTER,DUDLEY ST & EDDY ST,"Dudley St, Boston, MA, USA",ChIJX90ZvzZ644kRrmXZgj4O5dI,DUDLEY ST & EDDY ST,42.3245764,-71.0745757,1,,OK,route
501,RANGE_INTERPOLATED,843 POTTERS AVE,"843 Potters Ave, Providence, RI 02907, USA",Eio4NDMgUG90dGVycyBBdmUsIFByb3ZpZGVuY2UsIFJJIDAyOTA3LCBVU0EiGxIZChQKEgkN7bVgh0XkiRFvu4YF21k7chDLBg,843 POTTERS AVE,41.8050137,-71.43734119999999,1,02907,OK,street_address
502,ROOFTOP,135 DODGE ST,"135 Dodge St, Providence, RI 02907, USA",ChIJtdwuPHdF5IkRf4Bl74emkv0,135 DODGE ST,41.8136306,-71.4251613,1,02907,OK,premise
503,ROOFTOP,200 CRANSTON ST,"200 Cranston St, Providence, RI 02907, USA",ChIJ92RZDndF5IkRUIWsPA98N4M,200 CRANSTON ST,41.8139601,-71.42646909999999,1,02907,OK,street_address
504,RANGE_INTERPOLATED,188 HANOVER ST,"188 Hanover St, Boston, MA 02108, USA",EiUxODggSGFub3ZlciBTdCwgQm9zdG9uLCBNQSAwMjEwOCwgVVNBIhsSGQoUChIJSRKgW49w44kRaW0eQzvnaqQQvAE,188 HANOVER ST,42.36214,-71.0568703,3,02108,OK,street_address
505,ROOFTOP,261 WALDO ST,"261 Waldo St, Providence, RI 02909, USA",ChIJ0X3eWYZF5IkRdiYw_YbmnKM,261 WALDO ST,41.807939,-71.439109,1,02909,OK,street_address
506,ROOFTOP,99 KENYON ST,"99 Kenyon St, Providence, RI 02903, USA",ChIJLZe4znRF5IkRgr_ld3FH8Js,99 KENYON ST,41.8213026,-71.426279,2,02903,OK,street_address
507,ROOFTOP,32 CALHOUN AVE,"32 Calhoun Ave, Trumbull, CT 06611, USA",ChIJJbgORQQJ6IkRuQNhrYmqq28,32 CALHOUN AVE,41.2662616,-73.22135899999999,2,06611,OK,premise
508,ROOFTOP,315 BROAD ST,"315 Broad St, Providence, RI 02907, USA",ChIJ4aXCB3FF5IkRhmZUeOxlRQQ,315 BROAD ST,41.8144993,-71.4217275,1,02907,OK,"atm,bank,establishment,finance,point_of_interest"
509,ROOFTOP,41 HALTON ST,"41 Halton St, Providence, RI 02907, USA",ChIJxaSgZX5P5IkR80DMCZA7bGw,41 HALTON ST,41.802329,-71.43494299999999,2,02907,OK,street_address
510,ROOFTOP,500 CRANSTON ST,"500 Cranston St, Providence, RI 02907, USA",ChIJVQUpzINF5IkRrbUwM-668RI,500 CRANSTON ST,41.8095191,-71.433289,1,02907,OK,premise
511,ROOFTOP,140 BENEDICT ST,"140 Benedict St, Providence, RI 02909, USA",ChIJC5E8cIdF5IkRif8uzWBPAxk,140 BENEDICT ST,41.80547019999999,-71.438146,1,02909,OK,premise
512,RANGE_INTERPOLATED,749 CRANSTON ST,"749 Cranston St, Providence, RI 02907, USA",Eio3NDkgQ3JhbnN0b24gU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA3LCBVU0EiGxIZChQKEgml6WudfU_kiRGN3lMktwQUaRDtBQ,749 CRANSTON ST,41.804354,-71.438571,1,02907,OK,street_address
513,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
514,ROOFTOP,48 BRIDGHAM ST,"48 Bridgham St, Providence, RI 02907, USA",ChIJO5GXW3dF5IkRl2hSTa3GUA8,48 BRIDGHAM ST,41.8125709,-71.42504679999999,1,02907,OK,premise
515,ROOFTOP,217 ALTHEA ST,"217 Althea St, Providence, RI 02909, USA",ChIJa5fQpIZF5IkRWu0WJ4fyTws,217 ALTHEA ST,41.8087798,-71.43682989999999,1,02909,OK,street_address
516,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
517,ROOFTOP,778 CRANSTON ST,"778 Cranston St, Providence, RI 02907, USA",ChIJX9HRn31P5IkREfBElwNygJ4,778 CRANSTON ST,41.8037874,-71.4388069,1,02907,OK,premise
518,ROOFTOP,524 CRANSTON ST,"524 Cranston St, Providence, RI 02907, USA",ChIJoeAy2INF5IkRf5pACb05XrQ,524 CRANSTON ST,41.80895539999999,-71.4337165,1,02907,OK,premise
519,ROOFTOP,266 ATWELLS AVE,"266 Atwells Ave, Providence, RI 02903, USA",ChIJw3HtHgtF5IkRHQkVeomEtgk,266 ATWELLS AVE,41.8234554,-71.4267208,1,02903,OK,street_address
520,ROOFTOP,1266 BROAD ST,"1266 Broad St, Providence, RI 02905, USA",ChIJY1vtKo1P5IkROqSPsLwhGig,1266 BROAD ST,41.7921249,-71.4063268,1,02905,OK,premise
521,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
522,ROOFTOP,560 CRANSTON ST,"560 Cranston St, Providence, RI 02907, USA",ChIJPcv6QoFF5IkRbpq0X5obUdU,560 CRANSTON ST,41.8082469,-71.4345349,1,02907,OK,street_address
523,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
524,ROOFTOP,158 LINWOOD AVE,"158 Linwood Ave, Emerson, NJ 07630, USA",ChIJSXajhfPvwokRzuvAegWAoHY,158 LINWOOD AVE,40.9748317,-74.02360879999999,1,07630,OK,premise
525,ROOFTOP,601 CRANSTON ST,"601 Cranston St, Providence, RI 02909, USA",ChIJD9A-MoFF5IkR1aZv_Z8ybbI,601 CRANSTON ST,41.80744,-71.43554859999999,1,02909,OK,premise
526,ROOFTOP,250 CRANSTON ST,"250 Cranston St, Providence, RI 02907, USA",ChIJ35muj3dF5IkROMSwCD6kNkA,250 CRANSTON ST,41.8131354,-71.4278377,1,02907,OK,premise
527,ROOFTOP,187 MESSER ST,"187 Messer St, Providence, RI 02909, USA",ChIJUfsh84NF5IkRpVRJWfAZsoY,187 MESSER ST,41.810258,-71.43536650000001,1,02909,OK,premise
528,GEOMETRIC_CENTER,ELLERY ST & ROSEDALE ST,"Ellery St, Brooklyn, NY 11206, USA",ChIJpfrtj_BbwokRK3U6CLik1WA,ELLERY ST & ROSEDALE ST,40.6989682,-73.944096,2,11206,OK,route
529,ROOFTOP,17 CROMWELL ST,"17 Cromwell St, Hartford, CT 06114, USA",ChIJSb8IRuNS5okRywtR67ZX5b0,17 CROMWELL ST,41.7299167,-72.6750538,2,06114,OK,premise
530,ROOFTOP,253 ELMWOOD AVE,"253 Elmwood Ave, Providence, RI 02907, USA",ChIJ_wrOkn5F5IkRq9NA9bn0yGE,253 ELMWOOD AVE,41.8057372,-71.42546039999999,2,02907,OK,premise
531,ROOFTOP,1266 BROAD ST,"1266 Broad St, Providence, RI 02905, USA",ChIJY1vtKo1P5IkROqSPsLwhGig,1266 BROAD ST,41.7921249,-71.4063268,1,02905,OK,premise
532,ROOFTOP,74 ANTHONY AVE,"74 Anthony Ave, Pawtucket, RI 02860, USA",ChIJAx_i0LpE5IkRwBPwMCzuH0E,74 ANTHONY AVE,41.86462849999999,-71.3967725,1,02860,OK,premise
533,ROOFTOP,307 BROAD ST,"307 Broad St, Seattle, WA 98121, USA",ChIJudmycU8VkFQRkCrEtl5hxIg,307 BROAD ST,47.618388,-122.3502544,1,98121,OK,premise
534,ROOFTOP,160 BENEDICT ST,"160 Benedict St, Providence, RI 02909, USA",ChIJgw79m4dF5IkRjiY9H0u0v7g,160 BENEDICT ST,41.8058941,-71.4393122,1,02909,OK,premise
535,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
536,ROOFTOP,103 HANOVER ST,"103 Hanover St, Lebanon, NH 03766, USA",ChIJwcYSX1G0tEwR9LXD6sXFyAg,103 HANOVER ST,43.6467716,-72.252765,5,03766,OK,premise
537,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
538,ROOFTOP,36 WENDELL ST,"36 Wendell St, Rensselaer, NY 12144, USA",ChIJZx4yuPIJ3okRS2paz6HqvL4,36 WENDELL ST,42.6418601,-73.7373277,2,12144,OK,premise
539,RANGE_INTERPOLATED,190 HANOVER ST,"190 Hanover St, Boston, MA 02108, USA",EiUxOTAgSGFub3ZlciBTdCwgQm9zdG9uLCBNQSAwMjEwOCwgVVNBIhsSGQoUChIJSRKgW49w44kRaW0eQzvnaqQQvgE,190 HANOVER ST,42.3621415,-71.0568673,3,02108,OK,street_address
540,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
541,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
542,ROOFTOP,165 DEXTER ST,"165 Dexter St, Cumberland, RI 02864, USA",ChIJ0TKTDdZC5IkR2veb9vyqTgg,165 DEXTER ST,41.9127485,-71.3890049,2,02864,OK,premise
543,ROOFTOP,778 CRANSTON ST,"778 Cranston St, Providence, RI 02907, USA",ChIJX9HRn31P5IkREfBElwNygJ4,778 CRANSTON ST,41.8037874,-71.4388069,1,02907,OK,premise
544,ROOFTOP,734 VALLEY ST,"734 Valley St, San Marcos, TX 78666, USA",ChIJY27ZVWKoXIYROnKXn9C5Dk8,734 VALLEY ST,29.876018,-97.9456446,3,78666,OK,premise
545,ROOFTOP,134 BERKSHIRE ST,"134 Berkshire Dr, Westfield, MA 01085, USA",ChIJ5cVb-e8e54kRANENs3Id6XY,134 BERKSHIRE ST,42.123885,-72.76924509999999,3,01085,OK,premise
546,ROOFTOP,366 DOUGLAS,"366 Douglas St, Mt Gilead, OH 43338, USA",ChIJRREtzMaoOYgRDwqJVKJOL5U,366 DOUGLAS,40.5513881,-82.836845,2,43338,OK,street_address
547,ROOFTOP,465 SMITH ST,"465 Smith St, Farmingdale, NY 11735, USA",ChIJJ3_sFq8r6IkRbuxIgwXgkpQ,465 SMITH ST,40.7573114,-73.408168,3,11735,OK,premise
548,ROOFTOP,1 CUNNINGHAM SQ,"Harkins Hall, 1 Cunningham Square, Providence, RI 02908, USA",ChIJDw9hO1NE5IkR1CEr6kQf9bI,1 CUNNINGHAM SQ,41.8441035,-71.4379605,1,02908,OK,premise
549,ROOFTOP,368 DOUGLAS AVE,"368 Douglas Ave, Charleston, SC 29407, USA",ChIJObJuHBd8_ogRpegs4yyjOAw,368 DOUGLAS AVE,32.7843062,-80.0273613,2,29407,OK,premise
550,ROOFTOP,14 HUXLEY AVE,"14 Huxley Ave, Providence, RI 02908, USA",ChIJEx7l6KtF5IkRURRjZHUjgos,14 HUXLEY AVE,41.8385279,-71.434628,1,02908,OK,street_address
551,ROOFTOP,25 RICHTER ST,"25 Richter St, Providence, RI 02908, USA",ChIJb2iRYgdF5IkRhibqXnqO1lQ,25 RICHTER ST,41.8353036,-71.4298736,1,02908,OK,street_address
552,ROOFTOP,455 DOUGLAS AVE,"455 Douglas Ave, Altamonte Springs, FL 32714, USA",ChIJbTY3JHpx54gRn3Z8HwUZ2bE,455 DOUGLAS AVE,28.6689865,-81.3898162,2,32714,OK,premise
553,RANGE_INTERPOLATED,165 HUXLEY ST,"165 Huxley Dr, Buffalo, NY 14226, USA",EiUxNjUgSHV4bGV5IERyLCBCdWZmYWxvLCBOWSAxNDIyNiwgVVNBIhsSGQoUChIJn7iaqBZz04kRJQzQwMFphpIQpQE,165 HUXLEY ST,42.9552492,-78.77652479999999,2,14226,OK,street_address
554,ROOFTOP,244 SMITH ST,"244 Smith St, Brooklyn, NY 11231, USA",ChIJm0U3wlBawokRzfGtxMSwLKE,244 SMITH ST,40.6834492,-73.9928511,2,11231,OK,premise
555,ROOFTOP,60 GODDARD ST,"60 Goddard St, Quincy, MA 02169, USA",ChIJRdYHvNJ844kRnMIE8Oqje3g,60 GODDARD ST,42.2374571,-71.0033223,2,02169,OK,premise
556,ROOFTOP,39 MARCH ST,"39 March St, Bangor, ME 04401, USA",ChIJX55hXWVLrkwRVK2ZyBVBcO0,39 MARCH ST,44.78734679999999,-68.78064789999999,2,04401,OK,premise
557,ROOFTOP,63 HALSEY ST,"63 Halsey St, Brooklyn, NY 11216, USA",ChIJIVSthZBbwokRHkZjirUnztU,63 HALSEY ST,40.68184979999999,-73.9511136,3,11216,OK,premise
558,ROOFTOP,127 TABER AVE,"127 Taber Ave, Providence, RI 02906, USA",ChIJ9yvAUChF5IkRsFDbCz4olKE,127 TABER AVE,41.833455,-71.39198300000001,1,02906,OK,street_address
559,GEOMETRIC_CENTER,LLOYD AVE / PRESIDENT AVE / LLOYD AVE,"Lloyd Ave, Providence, RI 02906, USA",ChIJWWFfNiZF5IkRX9wFYEQT8VI,LLOYD AVE / PRESIDENT AVE / LLOYD AVE,41.8332416,-71.39559799999999,1,02906,OK,route
560,ROOFTOP,PINE ST & PORTLAND ST,"444 Harrison Ave, Boston, MA 02118, USA",ChIJy-cZ2mx644kRfCYZlMYD7Ws,PINE ST & PORTLAND ST,42.3431523,-71.064588,1,02118,OK,"establishment,point_of_interest"
561,ROOFTOP,41 FRICKER ST,"41 Fricker St, Providence, RI 02903, USA",ChIJX64L2HNF5IkR6Buc3r-By_U,41 FRICKER ST,41.816389,-71.42206039999999,1,02903,OK,street_address
562,ROOFTOP,41 FRICKER ST,"41 Fricker St, Providence, RI 02903, USA",ChIJX64L2HNF5IkR6Buc3r-By_U,41 FRICKER ST,41.816389,-71.42206039999999,1,02903,OK,street_address
563,GEOMETRIC_CENTER,52 PINE ST,"52nd St & Pine St - FS, Philadelphia, PA 19143, USA",ChIJgWZYQMLGxokRNCHa1Oer-Tc,52 PINE ST,39.953695,-75.226124,1,19143,OK,"bus_station,establishment,point_of_interest,transit_station"
564,ROOFTOP,177 HAROLD ST,"177 Harold St, Staten Island, NY 10314, USA",ChIJb24n1iBMwokR8cO8HuNuDtI,177 HAROLD ST,40.6018565,-74.1269552,2,10314,OK,premise
565,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
566,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
567,ROOFTOP,1081 ATWELLS AVE,"1081 Atwells Ave, Providence, RI 02909, USA",ChIJM9w7S5VF5IkRRoM43ser2No,1081 ATWELLS AVE,41.8255643,-71.4536298,1,02909,OK,premise
568,ROOFTOP,54 IMERA AVE,"54 Imera St, Providence, RI 02909, USA",ChIJvY8y4sBF5IkRgrlw04Y5fF8,54 IMERA AVE,41.8302881,-71.4564795,1,02909,OK,premise
569,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
570,ROOFTOP,989 MANTON AVE,"989 Manton Ave, Providence, RI 02909, USA",ChIJE6NKbdxF5IkRwquX1JOvDmo,989 MANTON AVE,41.8334098,-71.4699972,1,02909,OK,subpremise
571,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
572,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
573,ROOFTOP,77 IMERA AVE,"77 Imera St, Providence, RI 02909, USA",ChIJPXu-28BF5IkRPye4fdpSmsQ,77 IMERA AVE,41.8309829,-71.4561648,1,02909,OK,premise
574,ROOFTOP,71 IMERA AVE,"71 Imera St, Providence, RI 02909, USA",ChIJ8cNn3MBF5IkRxLw6PLLvD5A,71 IMERA AVE,41.830825,-71.4561184,2,02909,OK,premise
575,ROOFTOP,921 MANTON AVE,"921 Manton Ave, Providence, RI 02909, USA",ChIJYzMzZttF5IkR8SqId5EDCQU,921 MANTON AVE,41.83418349999999,-71.4672266,1,02909,OK,street_address
576,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
577,ROOFTOP,87 GRAY ST,"87 Gray St, Arlington, MA 02476, USA",ChIJPwss4Et244kR9Qz4VcuXEoI,87 GRAY ST,42.4130867,-71.1639503,1,02476,OK,premise
578,ROOFTOP,850 MANTON AVE,"850 Manton Ave, Providence, RI 02909, USA",ChIJKQFxq9xF5IkRkXDRcONIVZA,850 MANTON AVE,41.8328614,-71.4665952,1,02909,OK,street_address
579,ROOFTOP,400 ADMIRAL ST,"400 Admiral St, Providence, RI 02908, USA",ChIJdRRFWv9E5IkRT9C6yFozPe8,400 ADMIRAL ST,41.8458322,-71.42945499999999,1,02908,OK,premise
580,ROOFTOP,17 HEALTH AVE,"17 Health Ave, Springfield, MA 01119, USA",ChIJa4r3AqXC5okRWwZOhsTWod4,17 HEALTH AVE,42.1388379,-72.5058086,2,01119,OK,premise
581,ROOFTOP,661 ATWELLS AVE,"661 Atwells Ave, Providence, RI 02909, USA",ChIJ4_2QYqJF5IkRKwcHucMjrW4,661 ATWELLS AVE,41.8246294,-71.43883869999999,1,02909,OK,street_address
582,ROOFTOP,36 EXCHANGE TER,"36 Exchange Terrace, Providence, RI 02903, USA",ChIJXV_EbhFF5IkRdveLHkYOG4U,36 EXCHANGE TER,41.82554529999999,-71.4140268,1,02903,OK,premise
583,ROOFTOP,180 WESTMINSTER ST,"180 Westminster St, Providence, RI 02903, USA",ChIJnSVyDBRF5IkRbOvJlap6lSo,180 WESTMINSTER ST,41.8233494,-71.4116937,2,02903,OK,street_address
584,ROOFTOP,99 KENNEDY PLZ,"99 Kennedy Plaza, Providence, RI 02903, USA",ChIJR7wUVRFF5IkR019VLu6PGQo,99 KENNEDY PLZ,41.824537,-71.41223699999999,1,02903,OK,street_address
585,ROOFTOP,45 GREELEY ST,"45 Greeley St, Pittsburgh, PA 15203, USA",ChIJFRxYvHLxNIgRNHNRL5DsqQw,45 GREELEY ST,40.4229551,-79.97431449999999,3,15203,OK,premise
586,ROOFTOP,45 GREELEY ST,"45 Greeley St, Pittsburgh, PA 15203, USA",ChIJFRxYvHLxNIgRNHNRL5DsqQw,45 GREELEY ST,40.4229551,-79.97431449999999,3,15203,OK,premise
587,ROOFTOP,182 THURBERS AVE,"182 Thurbers Ave, Providence, RI 02905, USA",ChIJr9T-vYpP5IkRLe9ov4SLFdo,182 THURBERS AVE,41.798978,-71.40794509999999,1,02905,OK,premise
588,ROOFTOP,182 THURBERS AVE,"182 Thurbers Ave, Providence, RI 02905, USA",ChIJr9T-vYpP5IkRLe9ov4SLFdo,182 THURBERS AVE,41.798978,-71.40794509999999,1,02905,OK,premise
589,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
590,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
591,ROOFTOP,593 EDDY ST,"593 Eddy St, Providence, RI 02903, USA",ChIJu8dIx2lF5IkR-9_ZGx-BU5Q,593 EDDY ST,41.8113917,-71.41112420000002,1,02903,OK,street_address
592,ROOFTOP,1 FINANCE WAY,"1 Finance Way, Providence, RI 02903, USA",ChIJVfK65BBF5IkRxtanO2Oz7xQ,1 FINANCE WAY,41.8274973,-71.414266,1,02903,OK,street_address
593,ROOFTOP,99 KENNEDY PL,"99 Terrace View Ave, The Bronx, NY 10463, USA",ChIJPYB9tezzwokRF5NBK630XRI,99 KENNEDY PL,40.8776412,-73.913386,1,10463,OK,"establishment,point_of_interest,school"
594,ROOFTOP,99 KENNEDY PLZ,"99 Kennedy Plaza, Providence, RI 02903, USA",ChIJR7wUVRFF5IkR019VLu6PGQo,99 KENNEDY PLZ,41.824537,-71.41223699999999,1,02903,OK,street_address
595,ROOFTOP,99 KENNEDY PLZ,"99 Kennedy Plaza, Providence, RI 02903, USA",ChIJR7wUVRFF5IkR019VLu6PGQo,99 KENNEDY PLZ,41.824537,-71.41223699999999,1,02903,OK,street_address
596,ROOFTOP,762 ATWELLS AVE,"762 Atwells Ave, Providence, RI 02909, USA",ChIJ29vd_ZdF5IkRaJiif9rZzIs,762 ATWELLS AVE,41.8245821,-71.4422101,1,02909,OK,street_address
597,ROOFTOP,762 ATWELLS AVE,"762 Atwells Ave, Providence, RI 02909, USA",ChIJ29vd_ZdF5IkRaJiif9rZzIs,762 ATWELLS AVE,41.8245821,-71.4422101,1,02909,OK,street_address
598,ROOFTOP,99 KENNEDY PLZ,"99 Kennedy Plaza, Providence, RI 02903, USA",ChIJR7wUVRFF5IkR019VLu6PGQo,99 KENNEDY PLZ,41.824537,-71.41223699999999,1,02903,OK,street_address
599,ROOFTOP,99 KENNEDY PL,"99 Terrace View Ave, The Bronx, NY 10463, USA",ChIJPYB9tezzwokRF5NBK630XRI,99 KENNEDY PL,40.8776412,-73.913386,1,10463,OK,"establishment,point_of_interest,school"
600,ROOFTOP,99 KENNEDY PL,"99 Terrace View Ave, The Bronx, NY 10463, USA",ChIJPYB9tezzwokRF5NBK630XRI,99 KENNEDY PL,40.8776412,-73.913386,1,10463,OK,"establishment,point_of_interest,school"
601,GEOMETRIC_CENTER,EXCHANGE ST & EXCHANGE TER,"Exchange St, Malden, MA 02148, USA",ChIJR-glKGFx44kRkVFX_H5aOsE,EXCHANGE ST & EXCHANGE TER,42.4264529,-71.0705202,5,02148,OK,route
602,GEOMETRIC_CENTER,EXCHANGE TER,"Exchange Terrace, Providence, RI 02903, USA",ChIJhSchNBFF5IkRUiylT8EDDQ8,EXCHANGE TER,41.825713,-71.4127397,1,02903,OK,route
603,ROOFTOP,107 HOPE ST,"107 Hope St, Providence, RI 02906, USA",ChIJEUurJTpF5IkR4ZddM0OspMw,107 HOPE ST,41.8221601,-71.3965413,1,02906,OK,street_address
604,ROOFTOP,455 WICKENDEN ST,"455 Wickenden St, Providence, RI 02903, USA",ChIJ68-6bzdF5IkRoyuUkXTxAsE,455 WICKENDEN ST,41.8195184,-71.3932458,1,02903,OK,premise
605,ROOFTOP,173 WICKENDEN ST,"173 Wickenden St, Providence, RI 02903, USA",ChIJMazHzjhF5IkRpxkRA92U31s,173 WICKENDEN ST,41.8191321,-71.39973239999999,1,02903,OK,street_address
606,GEOMETRIC_CENTER,SOMERSET/BROAD,"Broad St & Somerset St, Philadelphia, PA 19132, USA",ChIJJR7sgADIxokRAoPYIKkhsKw,SOMERSET/BROAD,39.995613,-75.15432799999999,1,19132,OK,"bus_station,establishment,point_of_interest,transit_station"
607,ROOFTOP,PORTLAND ST & BROAD ST,"302 Portland St, Iola, KS 66749, USA",ChIJf80DHtD0uIcRNEes0BNiZyA,PORTLAND ST & BROAD ST,37.9098208,-95.4017676,1,66749,OK,"establishment,point_of_interest"
608,GEOMETRIC_CENTER,BROWN ST & CREIGHTON ST,"Brown St, Dayton, OH, USA",ChIJR6ehAgOEQIgRH3dMHu4QKvk,BROWN ST & CREIGHTON ST,39.7453846,-84.18300099999999,4,,OK,route
609,GEOMETRIC_CENTER,DUDLEY ST & W CLIFFORD ST,"Dudley St, Boston, MA, USA",ChIJX90ZvzZ644kRrmXZgj4O5dI,DUDLEY ST & W CLIFFORD ST,42.3245764,-71.0745757,1,,OK,route
610,GEOMETRIC_CENTER,BROAD ST & PORTLAND ST,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & PORTLAND ST,39.9135043,-75.1724267,2,,OK,route
611,ROOFTOP,PORTLAND ST & BROAD ST,"302 Portland St, Iola, KS 66749, USA",ChIJf80DHtD0uIcRNEes0BNiZyA,PORTLAND ST & BROAD ST,37.9098208,-95.4017676,1,66749,OK,"establishment,point_of_interest"
612,ROOFTOP,401 ELMGROVE AVE,"401 Elmgrove Ave, Providence, RI 02906, USA",ChIJ-zr17tBE5IkR12BoSNqe68E,401 ELMGROVE AVE,41.841993,-71.3923609,2,02906,OK,street_address
613,ROOFTOP,73 TRENTON ST,"73 Trenton St, Lawrence, MA 01841, USA",ChIJJZc2RgwH44kRSSVchDFcTj4,73 TRENTON ST,42.7178505,-71.1643733,1,01841,OK,street_address
614,ROOFTOP,120 ATWELLS AVE,"120 Atwells Ave, Providence, RI 02903, USA",ChIJ8-4y7gxF5IkRFmCyNh8S76o,120 ATWELLS AVE,41.8230301,-71.4219891,1,02903,OK,premise
615,ROOFTOP,1 PROVIDENCE PLACE DR,"1 Providence Pl, Providence, RI 02903, USA",ChIJof2oaRBF5IkRD2Kumm7L08M,1 PROVIDENCE PLACE DR,41.8278238,-71.4162068,1,02903,OK,premise
616,ROOFTOP,101 S HUNTINGTON AVENUE AVE 101,"101 S Huntington Ave, Boston, MA 02130, USA",ChIJg8dwDZt544kRHVTbba8Hi-I,101 S HUNTINGTON AVENUE AVE 101,42.3294042,-71.11152229999999,1,02130,OK,premise
617,ROOFTOP,1076 SOUTH MAIN ST,"1076 S Main St, Bellingham, MA 02019, USA",ChIJR2-zx4Fu5IkRMQ6SsbwIvlo,1076 SOUTH MAIN ST,42.0765172,-71.4761074,2,02019,OK,premise
618,ROOFTOP,1000 ELMWOOD STREET,"1000 Elmwood St, McKeesport, PA 15133, USA",ChIJcavNZoLlNIgRmLrv3HspDZo,1000 ELMWOOD STREET,40.3452249,-79.87328049999999,2,15133,OK,premise
619,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
